Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8604	-24.91995	-45.10405	20.18411	0.0401203	0.172172	0.0383885	0.0496244	0.0334493	0.00261387	0.00827655	0.0327331	0.00380396	0.00404888	0.0756029	0.0491719	0.047668	0.137893	0.0323415	0.0357863	0.0140067	0.0705915	0.0396098	0.00649141	0.0348514	0.751042	1.08299	1.938572	0.0614281	0.179742	0.433003	0.770179	1.2984	2.30945	5.56352	1.240953	0.03168729	0.231164	0.0431751	0.185282	0.0413114	0.0534029	0.0359962	0.00281289	0.00890674	0.0352255	0.0040936	0.00435717	0.0813594	0.0529159	0.0512975	0.148393	0.034804	0.0385111	0.0150732	0.0759665	0.0426257	0.00698567	0.0375051	0.736426	0.263574	0.7364259	0.9292459
8640	-35.89013	-53.66329	17.77316	0.127107	0.0325986	0.021843	0.0623704	0.000528973	0.0233135	0.00998984	0.309565	0.00454334	0.0273614	0.00781029	0.208758	0.15044	0.126314	0.128383	0.0818269	0.0532582	0.0257935	0.0108812	0.134593	0.136866	0.520261	1.15991	1.875275	0.124725	0.0202723	0.149373	0.552571	1.80972	6.69464	49.3283	2.818883	0.06651026	0.1495117	0.075473	0.0193561	0.0129698	0.0370339	0.00031409	0.0138429	0.0059317	0.183811	0.00269771	0.0162465	0.00463754	0.123955	0.0893274	0.0750016	0.0762303	0.0485866	0.0316233	0.0153155	0.00646096	0.0799175	0.0812674	0.248022	0.751978	0.2480225	1.684145
8676	-33.5037	-52.03217	18.52848	0.0209514	0.0143926	0.00500726	0.00888245	0.000225441	0.007832	0.00414682	0.0185143	0.00178753	0.00599082	0.00327804	0.0307293	0.0409575	0.00826729	0.0151927	0.00711402	0.00404982	0.0431494	0.0129064	0.00313668	0.0576935	0.470582	1.17647	0.9847757	1.015224	0.152399	0.39952	0.751082	1.33141	2.503	6.5617	1.360273	1.030919	0.1333314	0.0666807	0.0458062	0.0159363	0.0282696	0.000717496	0.0249264	0.0131978	0.0589243	0.00568905	0.0190666	0.0104328	0.0978002	0.130353	0.0263117	0.0483528	0.0226413	0.0128891	0.137329	0.0410764	0.0099829	0.183617	0.276635	0.723365	0.2766355	0.3142054
8712	-33.60981	-54.0797	20.46989	0.00809076	0.0559989	0.0116249	0.0106936	0.00173659	0.00183779	0.0115936	0.0158402	0.0285232	0.00253199	0.0382275	0.0277346	0.0411413	0.00504458	0.0311397	0.00244012	0.0106153	0.00435374	0.0300471	0.0316961	0.0234426	0.784069	1.07198	1.875443	0.124557	0.26368	0.521985	0.816422	1.22486	1.91576	3.79247	0.9638635	0.0664147	0.2438079	0.0205165	0.142002	0.0294783	0.0271169	0.00440364	0.00466025	0.029399	0.0401673	0.0723288	0.00642059	0.096937	0.0703292	0.104326	0.012792	0.0789638	0.00618763	0.0269182	0.0110402	0.0761933	0.0803748	0.0594455	0.012247	0.987753	0.01224695	0.3943543
8748	-33.13929	-51.07324	17.93396	0.028183	0.0661221	0.000618191	0.0266946	0.00224802	0.0171621	0.0153293	0.00640998	0.0564023	0.00252456	0.113329	0.0170435	0.103759	0.0193121	0.10593	0.0264533	0.0621218	0.0474474	0.0259631	0.0628836	0.0818033	1.39658	0.867807	1.958362	0.04163767	0.0171214	0.13756	0.53855	1.85684	7.26954	58.4063	2.941027	0.02126147	0.5364402	0.0317469	0.0744837	0.000696365	0.0300702	0.0025323	0.0193324	0.0172678	0.00722056	0.0635347	0.0028438	0.12766	0.0191988	0.11688	0.0217543	0.119326	0.0297985	0.0699775	0.0534474	0.0292463	0.0708356	0.0921478	0.64467	0.35533	0.6446696	0.8877399
8784	-35.81773	-50.72148	14.90375	0.0180647	0.00812133	0.00605506	0.0117782	0.0376187	0.0184975	0.0038245	0.00649571	0.00548379	0.00741166	0.0852279	0.0682632	0.0553783	0.0277113	0.129553	0.0116309	0.071923	0.00430641	0.0263013	0.0130887	0.0982117	3.12946	0.290181	1.846418	0.1535823	0.0055281	0.079259	0.453444	2.20535	12.6169	180.894	3.758447	0.08317854	3.594836	0.0252672	0.0113593	0.00846924	0.0164743	0.0526174	0.0258726	0.00534935	0.00908559	0.00767021	0.0103667	0.119209	0.0954801	0.0774579	0.0387599	0.181207	0.0162683	0.100599	0.0060234	0.0367878	0.0183073	0.137369	0.835754	0.164246	0.8357539	0.714947
8820	-29.52157	-47.3708	17.84923	0.254042	0.115467	0.00446557	0.0201862	0.135819	0.0334222	0.102872	0.0300073	0.0503018	0.0246322	0.064792	0.280906	0.386916	0.0864414	0.109467	0.269534	0.0880375	0.081231	0.142642	0.765774	0.302621	0.0767177	1.30776	1.87716	0.1228402	0.404062	0.642782	0.871203	1.14784	1.55574	2.47487	0.6552363	0.06543942	0.01955446	0.0758431	0.034472	0.00133317	0.0060265	0.040548	0.00997803	0.030712	0.00895854	0.0150174	0.00735383	0.0193433	0.083863	0.115512	0.0258066	0.0326809	0.0804682	0.0262832	0.0242511	0.0425851	0.228618	0.0903459	0.29813	0.70187	0.2981303	3.349578
8856	-25.36708	-45.98345	20.61637	0.00912762	0.0646821	0.0660589	0.0140784	0.0252127	0.0740664	0.0122997	0.0209786	0.008477	0.014406	0.120143	0.0423945	0.0592891	0.00683548	0.076153	0.0238802	0.0381819	0.105389	0.0295638	0.0400675	0.0587191	0.765205	1.07827	1.70369	0.2963101	0.741932	0.864522	0.955598	1.04646	1.15671	1.34783	0.2158348	0.1739225	0.2365543	0.0100303	0.0710789	0.0725919	0.0154707	0.0277062	0.0813913	0.0135161	0.0230534	0.00931534	0.0158307	0.132024	0.0465872	0.0651526	0.00751148	0.0836842	0.0262419	0.0419579	0.115812	0.0324876	0.0440301	0.0645262	0.203117	0.796883	0.2031169	0.9100039
8892	-34.81986	-51.28712	16.46726	0.283928	0.045835	0.0514009	0.0353778	0.0974668	0.00126759	0.00915701	0.0675028	0.260285	0.125457	0.107374	0.260615	0.0906731	0.130281	0.188315	0.23272	0.183323	0.191399	0.0210199	0.162734	0.0292326	0.230213	1.2566	1.176057	0.823943	0.0972977	0.320993	0.701513	1.42549	3.11534	10.2777	1.684736	0.7005979	0.06106786	0.110248	0.0177975	0.0199587	0.013737	0.0378458	0.000492198	0.00355561	0.026211	0.101067	0.0487142	0.0416928	0.101195	0.0352078	0.0505873	0.0731215	0.090364	0.0711834	0.0743193	0.00816192	0.0631888	0.0113509	0.514625	0.485375	0.5146246	2.575365
8928	-43.53833	-57.79977	14.26144	0.405886	0.00436223	0.0968725	0.0875855	0.0146025	0.049416	0.0275588	0.212649	0.00849424	0.0109332	0.206722	0.0904252	0.0878479	0.254716	0.117648	0.0529099	0.362104	0.0553521	0.00153901	0.00781191	0.075577	2.87261	0.375796	1.703847	0.2961533	0.0274628	0.17321	0.578693	1.72803	5.77335	36.4129	2.599376	0.1738145	2.548028	0.181929	0.00195527	0.0434208	0.0392582	0.00654524	0.0221496	0.0123526	0.095315	0.00380735	0.00490054	0.0926582	0.040531	0.0393758	0.114171	0.052733	0.0237156	0.162305	0.0248103	0.000689825	0.00350151	0.0338757	0.574306	0.425694	0.5743058	2.231013
8964	-29.4207	-45.53718	16.11648	0.183374	0.13796	0.0967786	0.0598452	0.028649	0.0115664	0.00695925	0.181857	0.0392407	0.0625407	0.103728	0.0506234	0.238531	0.176488	0.132047	0.018151	0.193913	0.0120528	0.050792	0.080789	0.33399	0.652132	1.11596	0.5564259	1.443574	0.377416	0.621748	0.862207	1.15981	1.60837	2.64959	0.704563	2.594369	0.1947904	0.0833564	0.0627125	0.0439928	0.0272039	0.013023	0.00525774	0.00316348	0.0826671	0.0178377	0.0284292	0.0471517	0.0230119	0.108429	0.0802262	0.0600248	0.00825092	0.0881471	0.00547887	0.0230886	0.0367244	0.151822	0.0622079	0.937792	0.06220794	2.199874
9000	-32.83037	-50.00901	17.17864	0.000704489	0.0133062	0.0012406	0.0216352	0.00733601	0.00584831	0.00550503	0.0181956	0.00333772	0.00726305	0.0164141	0.0033339	0.00784616	0.0134387	0.000916464	0.0024694	0.0185364	0.000326574	0.0195909	0.00786729	0.0102723	2.06068	0.646439	1.722591	0.2774089	0.0409003	0.210347	0.614849	1.62642	4.75406	24.4497	2.311374	0.1610417	1.062583	0.00380015	0.0717763	0.00669203	0.116705	0.0395719	0.031547	0.0296952	0.0981504	0.0180043	0.0391783	0.0885407	0.0179837	0.0423237	0.0724912	0.00494359	0.0133204	0.0999892	0.0017616	0.105677	0.0424377	0.055411	0.158043	0.841957	0.158043	0.1853845
9036	-35.29373	-48.85295	13.55922	0.0258112	0.000488035	0.00319333	0.0036495	0.0013407	0.00255437	0.00227793	0.00460041	0.0152721	0.00202129	0.0147253	0.000383877	0.00517467	0.00635355	0.0752155	0.00213112	0.014319	0.000322919	0.000175813	0.0176809	0.00150369	0.315685	1.2281	0.0909421	1.909058	0.0527894	0.238222	0.63919	1.56448	4.19776	18.9432	2.126868	20.99202	0.08568357	0.129577	0.00245003	0.0160311	0.0183212	0.00673057	0.0128234	0.0114357	0.023095	0.0766692	0.0101473	0.0739241	0.00192714	0.0259779	0.0318961	0.377597	0.0106987	0.071884	0.00162112	0.000882615	0.0887617	0.00754881	0.786444	0.213556	0.7864441	0.1991953
9072	-25.65192	-45.44914	19.79723	0.13197	0.272533	0.0162708	0.0687104	0.0299921	0.0864252	0.0448504	0.0274344	0.0179793	0.0507484	0.188966	0.00563431	0.182262	0.0368598	0.273721	0.0185488	0.0195237	0.0878158	0.0594506	0.119984	0.0194974	0.484903	1.1717	1.933665	0.06633511	0.292672	0.549228	0.829483	1.20557	1.82074	3.41679	0.8884361	0.03430538	0.1379487	0.0750182	0.15492	0.00924907	0.0390583	0.017049	0.0491282	0.0254951	0.015595	0.0102203	0.0288478	0.107417	0.00320281	0.103606	0.0209529	0.155596	0.010544	0.0110982	0.0499187	0.0337946	0.0682048	0.0110833	0.267092	0.732908	0.2670921	1.759178
9108	-39.46375	-54.02084	14.55709	0.47683	0.0664542	0.0632551	0.0127234	0.0225061	0.0229919	0.0228873	0.022267	0.029004	0.0730392	0.102391	0.00678685	0.0984861	0.133707	0.103705	0.00651289	0.0648263	0.127195	0.0553344	0.0960027	0.0235015	2.95244	0.349187	1.536051	0.463949	0.0233528	0.160042	0.564594	1.77119	6.24835	42.8214	2.716597	0.3020401	2.818391	0.292461	0.0407593	0.0387971	0.00780383	0.013804	0.0141019	0.0140378	0.0136573	0.0177894	0.0447981	0.0628008	0.00416267	0.0604059	0.0820085	0.0636065	0.00399464	0.0397608	0.0780144	0.033939	0.0588827	0.0144145	0.0393721	0.960628	0.03937208	1.630407
9144	-36.67663	-54.0346	17.35797	0.0408365	0.0483478	0.023649	0.0311108	0.0750667	6.04176e-05	0.00495014	0.0220373	0.0149197	0.00556705	0.0845303	0.13235	0.0103268	0.00535961	0.0572892	0.151237	0.0675106	0.0057087	0.0346932	0.00622835	0.0405771	0.179872	1.27338	0.8942175	1.105783	0.0260415	0.168778	0.574033	1.74206	5.92493	38.4002	2.637801	1.236592	0.04708542	0.0473545	0.0560648	0.0274237	0.0360766	0.0870484	7.00611e-05	0.00574025	0.0255548	0.017301	0.00645563	0.0980225	0.153474	0.0119751	0.00621508	0.0664333	0.175377	0.0782863	0.00661989	0.0402307	0.00722248	0.0470537	0.814418	0.185582	0.8144176	0.8623557
9180	-31.67715	-49.16193	17.48478	0.0206969	0.0906388	0.00998528	0.0072067	0.0240171	0.00391297	0.0363753	0.0941483	0.0100362	0.000547539	0.0756107	0.0558549	0.0488025	0.00477381	0.102444	0.044386	0.0552238	0.00205674	0.143068	0.00188698	0.0262018	0.244089	1.25197	0.3079166	1.692083	0.450296	0.677657	0.885683	1.12907	1.47567	2.22076	0.5769009	5.495265	0.06498807	0.0241258	0.105655	0.0116396	0.00840065	0.027996	0.00456124	0.0424017	0.109746	0.0116989	0.000638251	0.0881372	0.0651085	0.0568876	0.00556469	0.119416	0.0517395	0.0643728	0.00239748	0.166771	0.0021996	0.0305426	0.57851	0.42149	0.5785102	0.8578749
9216	-42.73248	-58.98433	16.25185	0.00389243	0.0207484	0.00431425	0.00181457	0.00509081	0.00552068	0.019943	0.00817267	0.00501783	0.00658467	0.0132727	0.0269246	0.013997	0.00104685	0.0111627	0.023115	0.00128714	0.00150056	0.0108224	0.00964867	0.0291161	0.197005	1.26767	0.3259816	1.674018	0.0728795	0.278798	0.671337	1.48956	3.58682	13.7213	1.893679	5.135315	0.0518025	0.0174554	0.0930451	0.0193471	0.00813734	0.0228295	0.0247572	0.0894332	0.0366499	0.0225022	0.0295286	0.0595208	0.120742	0.0627687	0.00469453	0.0500584	0.103658	0.0057721	0.00672918	0.0485323	0.043269	0.13057	0.176196	0.823804	0.1761958	0.2229928
9252	-35.88895	-55.1532	19.26426	0.0247581	0.01489	0.0040407	0.0981998	0.0759522	0.00152299	0.00490183	0.0324685	0.0842283	0.0874103	0.0216057	0.0219959	0.101171	0.00485038	0.0905473	0.00228037	0.0251374	0.0531498	0.0414718	0.00940775	0.0383829	0.0399965	1.32	1.452515	0.5474849	0.0729336	0.278899	0.671413	1.4894	3.58553	13.7111	1.893143	0.376922	0.01010012	0.0295311	0.0177606	0.00481969	0.117131	0.0905948	0.0018166	0.00584684	0.0387279	0.100466	0.104262	0.025771	0.0262365	0.120675	0.00578547	0.108004	0.00272	0.0299836	0.0633964	0.049467	0.0112214	0.0457826	0.0863507	0.913649	0.08635073	0.8383729
9288	-39.43043	-55.67367	16.24324	0.000592319	0.0246991	0.12467	0.0128774	0.0340317	0.0573343	0.0412127	0.00881953	0.0289797	0.0652834	0.0832243	0.0329125	0.0619323	0.0574091	0.00452233	0.000974486	0.130664	0.0641576	0.0290429	0.0462137	0.0171537	1.66828	0.777242	1.395742	0.6042585	0.0138258	0.12394	0.521313	1.91823	8.06844	72.3284	3.095615	0.43293	0.7154684	0.000639165	0.0266525	0.13453	0.0138959	0.0367233	0.0618689	0.0444722	0.00951706	0.0312717	0.0704467	0.0898065	0.0355156	0.0668306	0.0619496	0.00488	0.00105156	0.140998	0.0692318	0.03134	0.0498688	0.0185103	0.266861	0.733139	0.2668606	0.9267066
9324	-31.11847	-48.21623	17.09777	0.0733712	0.380943	0.0539712	0.0378703	0.0759741	0.0835098	0.00178949	0.0968466	0.116496	0.102646	0.393921	0.103196	0.194037	0.0253875	0.0608668	0.0102045	0.12469	0.126876	0.0455383	0.0862113	0.140496	1.15576	0.948081	0.9816877	1.018312	0.945038	0.972807	0.991436	1.00864	1.02795	1.05816	0.04087507	1.037308	0.4063489	0.0314245	0.163156	0.0231156	0.0162197	0.0325393	0.0357668	0.000766431	0.0414788	0.0498947	0.0439627	0.168714	0.0441982	0.0831048	0.0108733	0.0260689	0.00437054	0.0534042	0.0543402	0.0195038	0.0369238	0.0601737	0.400067	0.599933	0.4000669	2.334842
9360	-32.04202	-49.16963	17.12761	0.00987426	0.107034	0.0454396	0.0255003	0.300699	0.0951178	0.0173745	0.104103	0.062736	0.00806212	0.132388	0.135727	0.170056	0.000547758	0.101347	0.221088	0.0611921	0.0563683	0.167662	0.0455999	0.0331935	0.641403	1.11953	0.7606939	1.239306	0.376797	0.62125	0.861992	1.1601	1.60966	2.65395	0.7057498	1.629178	0.1909735	0.00519395	0.0563009	0.0239016	0.0134134	0.15817	0.0500328	0.00913916	0.0547589	0.0329997	0.00424074	0.0696372	0.0713938	0.0894507	0.000288126	0.0533092	0.116294	0.0321876	0.0296502	0.0881917	0.023986	0.01746	0.750477	0.249523	0.7504768	1.901109
9396	-28.65159	-49.63623	20.98464	0.0121982	0.148137	0.0430889	0.0335501	0.0861434	0.0340923	0.00355725	0.0148145	0.0536463	0.0194458	0.0884155	0.0143992	0.00531413	0.0184846	0.0229958	0.0784547	0.0379479	0.00298152	0.00651062	0.0334165	0.0412916	0.150585	1.28314	1.86915	0.1308499	0.220141	0.478007	0.794309	1.25896	2.09202	4.54253	1.094354	0.07000504	0.03911889	0.0152691	0.185429	0.0539363	0.0419962	0.107829	0.0426748	0.00445277	0.0185439	0.0671514	0.0243411	0.110674	0.0180241	0.00665193	0.023138	0.0287849	0.0982052	0.047501	0.0037321	0.00814964	0.0418289	0.0516865	0.317971	0.682029	0.3179711	0.7988852
9432	-27.47959	-47.88156	20.40197	0.00117797	0.0765412	0.0207659	0.0535821	0.150717	0.0294259	0.0182521	0.0162707	0.0309139	0.106824	0.0444361	0.0175504	0.150765	0.117336	0.249103	0.0770531	0.00659545	0.0204978	0.0417177	0.0782097	0.0302605	0.359803	1.2134	1.712093	0.2879065	0.543016	0.742451	0.911278	1.09736	1.34689	1.84156	0.4415172	0.1681605	0.09884158	0.000880396	0.0572058	0.0155202	0.0400466	0.112644	0.0219925	0.0136414	0.0121605	0.0231046	0.0798391	0.0332109	0.0131169	0.112679	0.0876955	0.186176	0.0575884	0.00492935	0.0153198	0.0311792	0.0584528	0.0226163	0.0255896	0.97441	0.02558959	1.337996
9468	-34.1536	-49.9224	15.7688	0.0929629	0.0778166	0.0458002	0.0762962	0.0680059	0.00609772	0.018708	0.0827886	0.0242659	0.0239706	0.00897946	0.0201423	0.0167842	0.0339491	0.0395312	0.0341983	0.00187601	0.126313	0.00315112	0.0183543	0.0315181	1.75023	0.749924	0.4600325	1.539967	0.140716	0.384278	0.742022	1.34767	2.60229	7.10651	1.417946	3.347519	0.777959	0.109174	0.0913866	0.0537871	0.089601	0.0798651	0.00716106	0.0219703	0.0972256	0.0284975	0.0281507	0.0105453	0.0236548	0.0197111	0.0398693	0.0464249	0.040162	0.00220316	0.14834	0.00370063	0.021555	0.0370144	0.754214	0.245786	0.7542144	0.8515099
9504	-32.48254	-48.8207	16.33816	0.176023	0.279113	0.0109302	0.120539	0.016855	0.0386412	0.0107847	0.0533341	0.0881915	0.107832	0.021676	0.0973449	0.027688	0.015975	0.039758	0.225965	0.000826012	0.026675	0.129116	0.0542272	0.0466439	2.28328	0.572241	1.349728	0.6502717	0.123147	0.360079	0.727117	1.37529	2.77717	8.12036	1.514377	0.4817797	1.330022	0.110836	0.175749	0.00688237	0.0758995	0.010613	0.0243311	0.00679077	0.0335827	0.0555313	0.0678985	0.0136486	0.0612949	0.0174343	0.0100589	0.0250343	0.142283	0.000520113	0.0167964	0.0813004	0.0341451	0.0293701	0.0234145	0.976586	0.02341449	1.588141
9540	-28.54923	-46.45217	17.90294	0.30913	0.415557	0.0713585	0.0110718	0.165828	0.076959	0.0598148	0.241849	0.0076799	0.043147	0.113235	0.0760796	0.0144295	0.0656756	0.133944	0.0279321	0.00719845	0.0248837	0.144795	0.295076	0.0723788	1.54627	0.81791	1.732817	0.2671829	0.685477	0.831789	0.94416	1.05914	1.20223	1.45884	0.2730598	0.1541899	0.6301707	0.129995	0.174749	0.0300075	0.00465588	0.0697335	0.0323626	0.0251531	0.101702	0.00322953	0.0181441	0.0476171	0.0319928	0.00606784	0.0276177	0.0563259	0.0117459	0.00302707	0.010464	0.0608888	0.124085	0.0304366	0.115356	0.884644	0.1153557	2.378023
9576	-32.35636	-52.2545	19.89814	0.0315439	0.0100757	0.0274879	0.0605878	0.0164175	0.00866493	0.0200143	0.101764	0.00642895	0.0325666	0.0362579	0.0139292	0.248254	0.022567	0.0608958	0.00127118	0.0360035	0.330386	0.0245089	0.0449129	0.0193683	0.478738	1.17375	1.803208	0.1967921	0.181299	0.434828	0.771191	1.2967	2.29976	5.51575	1.234717	0.1091345	0.1359565	0.0273366	0.00873181	0.0238216	0.0525067	0.0142278	0.00750921	0.0173448	0.0881909	0.00557146	0.0282229	0.0314219	0.0120714	0.215142	0.019557	0.0527736	0.00110163	0.0312014	0.28632	0.02124	0.0389225	0.016785	0.489408	0.510592	0.4894084	1.153907
9612	-34.49371	-51.86347	17.36976	0.00135223	0.0173231	0.00224964	0.00121389	0.00033771	0.000307388	0.00057388	0.000347743	0.00177525	0.0104547	0.0178204	0.0154892	0.0120602	0.00441905	0.00285632	0.00034587	0.00200925	0.0152776	0.0110572	0.00249841	0.00142518	1.19362	0.935459	1.98031	0.01968957	0.0120939	0.116108	0.510804	1.9577	8.61265	82.6861	3.192386	0.00994267	0.4253253	0.0111576	0.142936	0.0185623	0.0100161	0.00278652	0.00253632	0.00473521	0.00286931	0.014648	0.0862642	0.14704	0.127805	0.0995114	0.0364626	0.0235681	0.00285385	0.0165787	0.126059	0.0912351	0.0206149	0.0117595	0.0409043	0.959096	0.04090435	0.1211942
9648	-31.9887	-52.32721	20.33852	0.0279325	0.0734476	0.010792	0.0132624	0.00517046	0.000314472	0.0109027	0.0345265	0.00764429	0.0177974	0.00957373	0.058503	0.00465176	0.00618072	0.00365798	0.0220885	0.0203731	0.0250606	0.04006	0.0121346	0.0212232	0.154061	1.28198	1.923401	0.07659913	0.0627434	0.259162	0.656213	1.5239	3.85859	15.9379	2.001962	0.03982484	0.04005797	0.0656776	0.172697	0.0253752	0.0311838	0.0121573	0.000739415	0.0256355	0.081182	0.017974	0.041847	0.0225107	0.137558	0.0109377	0.0145327	0.008601	0.0519366	0.0479033	0.0589249	0.0941928	0.0285319	0.0499019	0.368554	0.631446	0.3685543	0.4252976
9684	-30.38843	-46.76551	16.37708	0.168281	0.466699	0.0251955	0.105138	0.0640464	0.0141618	0.0776337	0.121613	0.00155994	0.0712978	0.0434023	0.703564	0.470022	0.00379293	0.0600625	0.250024	0.194051	0.253213	0.0774533	0.20845	0.393702	0.38983	1.20339	1.854334	0.1456657	0.271139	0.529134	0.819894	1.21967	1.88988	3.68815	0.9436955	0.07855418	0.107981	0.0445971	0.123682	0.0066772	0.0278632	0.0169733	0.00375311	0.0205741	0.0322294	0.000413408	0.018895	0.0115023	0.186456	0.124563	0.00100519	0.0159175	0.0662602	0.0514265	0.0671055	0.0205263	0.0552424	0.104337	0.713261	0.286739	0.7132606	3.773362
9720	-30.25565	-48.62223	18.36658	0.0536299	0.121482	0.0925112	0.0550269	0.131558	0.000395689	0.0249903	0.0705436	0.0042791	0.00410787	0.178025	0.0273779	0.0763088	0.225707	0.0334852	0.137892	0.14635	0.137105	0.0118741	0.0753821	0.051762	2.16665	0.611118	1.940425	0.05957533	0.324113	0.577252	0.842462	1.187	1.73235	3.08534	0.8146549	0.03070221	1.181794	0.0323112	0.0731909	0.0557366	0.0331529	0.0792618	0.000238396	0.0150563	0.0425014	0.00257809	0.00247493	0.107257	0.0164948	0.0459749	0.135985	0.0201743	0.083078	0.0881736	0.0826036	0.00715396	0.0454166	0.0311858	0.628644	0.371356	0.6286438	1.659794
9756	-28.42554	-47.72679	19.30125	0.0759599	0.150266	0.0750306	0.00195728	0.00130118	0.000730338	0.00823775	0.182829	0.00164742	0.0653089	0.0704271	0.102012	0.0186791	0.0922906	0.312527	0.004367	0.0901126	0.0444016	0.0368906	0.158259	0.0416734	0.296478	1.23451	1.583001	0.4169995	0.219935	0.477788	0.794195	1.25914	2.09298	4.5468	1.095033	0.2634235	0.080053	0.0494883	0.0978988	0.0488828	0.00127518	0.000847728	0.000475819	0.00536693	0.119114	0.0010733	0.042549	0.0458836	0.0664616	0.0121695	0.0601278	0.203613	0.00284513	0.0587088	0.0289278	0.0240344	0.103106	0.0271504	0.54137	0.45863	0.5413697	1.534908
9792	-34.51226	-51.18844	16.67617	0.0186973	0.0435481	0.0906926	0.000801632	3.57799e-05	0.0217225	0.0199332	0.0220541	0.00897158	0.0237272	0.220277	0.0572898	0.0625733	0.103687	0.0846937	0.0825236	0.0396102	0.0137734	0.0806515	0.12934	0.0232448	2.0259	0.658033	1.376351	0.623649	0.0586038	0.250677	0.649434	1.5398	3.9892	17.0637	2.051314	0.4531177	1.026242	0.016289	0.0379389	0.079011	0.000698378	3.11713e-05	0.0189246	0.0173657	0.0192135	0.007816	0.020671	0.191904	0.0499106	0.0545135	0.090332	0.0737847	0.0718942	0.0345082	0.0119993	0.0702632	0.11268	0.0202508	0.437117	0.562883	0.4371168	1.147848
9828	-37.78355	-53.84483	16.06128	0.06508	0.136697	0.122969	0.014986	0.00481577	0.117145	0.0604855	0.0806112	0.0422988	0.0170763	0.0753403	0.112647	0.0794307	0.153137	0.272091	0.115113	0.220717	0.00630927	0.0728576	0.00383885	0.0797984	1.7928	0.735733	1.569524	0.4304761	0.0396474	0.207179	0.611945	1.63413	4.82674	25.2223	2.333871	0.2742718	0.8122519	0.035113	0.0737528	0.0663464	0.00808546	0.00259828	0.0632037	0.0326341	0.0434926	0.0228217	0.00921326	0.0406488	0.0607769	0.0428557	0.0826229	0.146803	0.0621077	0.119085	0.00340407	0.0393093	0.0020712	0.0430541	0.917071	0.0829288	0.9170712	1.853445
9864	-45.03323	-56.7196	11.68637	0.00772521	0.0134412	0.148078	0.0141311	0.00903446	0.10569	0.0334415	0.0445098	0.0227778	0.0255555	0.0614951	0.0114012	0.0114685	0.0190304	0.157494	0.0681524	0.0117197	0.113326	0.0663005	0.00704062	0.319994	3.67017	0.109944	1.966034	0.03396617	0.000897508	0.032658	0.343868	2.90809	30.6204	1114.2	5.072971	0.01727649	11.12737	0.0060742	0.0105686	0.116431	0.011111	0.00710364	0.0831025	0.0262945	0.0349973	0.0179098	0.0200939	0.0483525	0.00896455	0.00901744	0.0149633	0.123835	0.0535871	0.00921502	0.0891059	0.0521309	0.00553592	0.251606	0.815	0.185	0.8150002	1.271807
9900	-37.59454	-51.72599	14.13145	0.113524	0.871778	0.0311113	0.0111585	0.17397	0.00108745	0.0467088	0.0402573	0.069211	0.21306	0.198959	0.203183	0.278041	0.0400176	0.26527	0.0887744	0.00939306	0.0640523	0.0533011	0.104279	0.528684	2.47755	0.507482	1.03873	0.9612701	0.945454	0.973016	0.991502	1.00857	1.02773	1.05769	0.04055675	0.9254283	1.62735	0.0333323	0.255967	0.00913475	0.00327631	0.0510803	0.000319293	0.0137144	0.0118201	0.0203214	0.0625576	0.0584174	0.0596575	0.0816371	0.0117498	0.0778871	0.0260655	0.00275794	0.0188067	0.01565	0.0306178	0.155229	0.554492	0.445508	0.5544923	3.405821
9936	-25.04196	-43.48903	18.44706	0.00782559	0.110178	0.0213836	0.0210347	0.0197499	0.000364956	0.0333536	0.0401119	0.028564	0.0604846	0.0742483	0.0177457	0.00165721	0.0228923	0.0231084	0.133544	0.00850521	0.00425902	0.128308	0.053966	0.0131698	0.463506	1.17883	0.8323532	1.167647	0.227023	0.485237	0.798037	1.25307	2.06085	4.40484	1.072098	1.402826	0.1310637	0.00949184	0.133637	0.0259367	0.0255135	0.0239551	0.000442664	0.0404554	0.0486526	0.034646	0.0733631	0.0900575	0.0215242	0.00201007	0.0277666	0.0280287	0.161978	0.0103162	0.00516586	0.155628	0.0654566	0.0159739	0.267581	0.732419	0.267581	0.8244544
