Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8496	-26.98661	-43.55321	16.56661	0.171358	0.237522	0.0200124	0.0069874	0.0680523	0.084217	0.0108151	0.0216141	0.0222074	0.117047	0.0423848	0.163726	0.0573283	0.410878	0.117887	0.0206334	0.198443	0.0258288	0.0135827	0.175446	0.0634827	0.279223	1.24026	0.4905905	1.509409	0.3696	0.615435	0.859466	1.16351	1.62487	2.70563	0.7196947	3.076719	0.07504422	0.0836115	0.115895	0.00976477	0.0034094	0.0332051	0.0410924	0.00527707	0.0105463	0.0108358	0.0571112	0.020681	0.0798877	0.0279725	0.200482	0.0575213	0.0100678	0.0968273	0.0126028	0.00662749	0.0856064	0.0309754	0.28892	0.71108	0.2889196	2.049453
8532	-29.2173	-48.9289	19.7116	0.0681419	0.16535	0.00471361	0.00957213	0.0108097	0.0439653	0.00986104	0.00494302	0.0165269	0.0279058	0.128554	0.00160711	0.0062097	0.0905091	0.0046807	0.00212363	0.0239961	0.0301722	0.100023	0.0795091	0.0620419	0.457328	1.18089	1.947825	0.05217461	0.0552378	0.243548	0.643615	1.55372	4.10596	18.1036	2.094086	0.02678608	0.1290911	0.0764594	0.185533	0.00528896	0.0107405	0.0121291	0.0493318	0.0110647	0.00554638	0.0185442	0.031312	0.144246	0.00180328	0.00696767	0.101557	0.00525204	0.00238284	0.0269252	0.0338551	0.112232	0.0892142	0.0696148	0.0422422	0.957758	0.04224219	0.8912161
8568	-33.09106	-51.70476	18.6137	0.0638581	0.139973	0.0132819	0.0517837	0.00110135	0.0269516	0.052691	0.0539022	0.0162367	0.0178473	0.0370009	0.0677874	0.138676	0.0149199	0.166134	0.206984	0.055688	0.0136828	0.000423185	0.0677233	0.228662	1.48573	0.83809	1.819658	0.180342	0.187555	0.442082	0.775181	1.29002	2.26203	5.33178	1.21019	0.09910765	0.5909187	0.0444909	0.0975211	0.00925368	0.0360785	0.000767323	0.0187776	0.0367106	0.0375544	0.0113123	0.0124345	0.0257791	0.0472284	0.0966174	0.0103949	0.115748	0.144209	0.0387986	0.00953301	0.000294839	0.0471838	0.159312	0.802847	0.197153	0.8028468	1.435308
8604	-39.18093	-56.91141	17.73048	0.0751579	0.0675067	0.000556674	0.0326392	0.00857172	0.0159452	0.000333799	0.0513234	0.00814663	0.0356275	0.0322174	0.00477341	0.0155736	0.113458	0.134868	0.0109041	0.124399	0.0292386	0.019865	0.0162748	0.150288	0.333348	1.22222	1.36844	0.6315603	0.0182197	0.141795	0.543668	1.83936	7.05242	54.8856	2.896072	0.4615186	0.09091344	0.0793082	0.0712345	0.000587414	0.0344416	0.00904506	0.0168257	0.000352232	0.0541576	0.0085965	0.0375949	0.0339965	0.00503701	0.0164336	0.119723	0.142315	0.0115062	0.131269	0.0308532	0.020962	0.0171735	0.158587	0.0716912	0.928309	0.07169121	0.9476686
8640	-30.19674	-47.89158	17.69484	0.0221724	0.0317358	0.00367552	0.00373594	0.027869	0.00393974	0.00645119	0.0674363	0.0231756	0.00423613	0.0189574	0.0461591	0.112537	0.00251909	0.0211852	0.0109894	0.0295225	0.0144678	0.0421266	0.0123781	0.0213293	0.214616	1.26179	0.5241485	1.475851	0.129165	0.368555	0.732414	1.36535	2.7133	7.74205	1.479881	2.815712	0.05669595	0.0421049	0.0602656	0.00697974	0.00709446	0.0529227	0.00748148	0.0122507	0.12806	0.04401	0.00804432	0.0359997	0.0876551	0.213705	0.0047837	0.0402303	0.0208687	0.0560626	0.027474	0.0799976	0.0235058	0.0405039	0.189377	0.810623	0.1893773	0.5265987
8676	-36.07216	-55.53186	19.4597	0.145468	0.0898784	0.00195158	0.0116671	0.0509686	0.00347035	0.0347436	0.117445	0.0881016	0.0310914	0.049696	0.121187	0.0406036	0.0685469	0.167515	0.199604	0.186098	0.0689157	0.201972	0.117507	0.0101965	0.114559	1.29515	1.583571	0.4164286	0.330344	0.582638	0.844906	1.18356	1.71633	3.02715	0.8008868	0.262968	0.02948418	0.0805189	0.0497493	0.00108024	0.00645795	0.028212	0.0019209	0.0192312	0.0650077	0.0487658	0.0172096	0.0275076	0.0670791	0.0224748	0.0379419	0.0927223	0.110485	0.103008	0.038146	0.111795	0.0650423	0.00564393	0.0360966	0.963903	0.03609663	1.806627
8712	-35.50178	-53.8202	18.31843	0.0170948	0.0792426	0.00622396	0.0679334	0.0263403	0.00965667	0.0262611	0.191894	0.0287665	0.00874835	0.120097	0.074724	0.0538498	0.225183	0.0529039	0.127193	0.136382	0.0227873	0.0968944	0.180956	0.0405685	0.664061	1.11198	1.722867	0.2771334	0.0767155	0.285861	0.676597	1.47798	3.49821	13.0352	1.856589	0.160856	0.1990627	0.0107265	0.0497224	0.00390536	0.0426263	0.0165278	0.00605928	0.0164781	0.120408	0.0180501	0.00548933	0.0753571	0.0468872	0.0337892	0.141296	0.0331957	0.0798096	0.0855756	0.0142984	0.0607984	0.113545	0.0254555	0.613181	0.386819	0.6131807	1.593699
8748	-29.35179	-46.71553	17.36374	0.00947013	0.0172294	3.95988e-05	0.0837346	0.00221722	0.00633228	0.014117	0.0296598	0.00692708	0.0319936	0.017294	0.0355531	0.0016317	0.0150735	0.12828	0.00850771	0.0170115	0.147743	0.0980286	0.102559	0.0158833	0.106391	1.29787	0.3733382	1.626662	0.175922	0.42849	0.767666	1.30265	2.33378	5.68433	1.256487	4.357073	0.02732464	0.0119983	0.0218291	5.01703e-05	0.106089	0.00280914	0.00802279	0.0178858	0.037578	0.00877639	0.0405349	0.0219109	0.0450447	0.00206731	0.0190976	0.162526	0.010779	0.021553	0.187186	0.124199	0.129939	0.0201236	0.0309545	0.969046	0.03095449	0.7892866
8784	-29.50768	-46.18562	16.67794	0.0629726	0.467081	0.00067566	0.10242	0.13765	0.000969168	0.0236116	0.0921047	0.116477	0.178133	0.018713	0.0485246	0.00161432	0.0218947	0.226303	0.0126032	0.184464	0.0601662	0.111922	0.38189	0.108073	0.521109	1.15963	0.6198964	1.380104	0.728543	0.856878	0.952954	1.04937	1.16703	1.3726	0.2290017	2.226346	0.1497918	0.026703	0.198061	0.000286507	0.0434302	0.0583694	0.000410967	0.0100123	0.0390562	0.0493912	0.0755357	0.00793507	0.0205764	0.000684537	0.00928426	0.0959618	0.00534429	0.0782203	0.0255129	0.0474594	0.161937	0.0458272	0.295771	0.704229	0.2957709	2.358263
8820	-28.67015	-48.33843	19.66828	0.0681924	0.0447845	0.00124902	0.0961737	0.136808	0.0106882	0.0365088	0.0155959	0.0483157	0.0350461	0.16621	0.0677826	0.0841521	0.0188981	0.0655342	0.0963289	0.249941	0.0340245	0.029719	0.19343	0.0124722	0.677422	1.10753	1.897059	0.1029411	0.235364	0.493851	0.802431	1.24621	2.0249	4.24875	1.046009	0.05426351	0.2038843	0.0451051	0.0296222	0.000826148	0.0636131	0.0904902	0.00706958	0.0241484	0.0103157	0.0319579	0.0231809	0.109938	0.0448341	0.0556615	0.0125	0.0433468	0.0637157	0.16532	0.0225052	0.0196573	0.127942	0.00824961	0.0309792	0.969021	0.03097916	1.511855
8856	-28.31325	-43.46551	15.15226	0.191788	0.209116	0.00777562	0.114611	0.0801057	0.0701507	0.0146418	0.0659522	0.0706368	0.0140181	0.175302	0.0590709	0.0112266	0.206137	0.108568	0.00449828	0.0331993	0.444445	0.348346	0.641057	0.0304656	0.393561	1.20215	0.4853623	1.514638	0.429839	0.662464	0.879439	1.13709	1.50952	2.32645	0.6105194	3.120633	0.1091274	0.0661086	0.0720813	0.00268022	0.0395058	0.0276121	0.0241806	0.00504696	0.0227334	0.0243482	0.00483198	0.0604259	0.0203615	0.00386975	0.0710543	0.0374228	0.00155054	0.0114437	0.153198	0.120073	0.22097	0.0105014	0.419248	0.580752	0.419248	2.901111
8892	-29.64851	-48.84813	19.19962	0.0286856	0.0152902	0.00675151	0.000115967	0.0278932	0.0113088	0.0145263	0.0258884	0.0138921	0.00343341	0.0717811	0.00748383	0.00102176	0.00674103	0.0164843	0.00386564	0.0375292	0.023165	0.00426501	0.0654763	0.00249429	0.785199	1.0716	1.592678	0.4073224	0.114335	0.347274	0.718949	1.39092	2.87957	8.74621	1.568062	0.2557469	0.2442449	0.0739142	0.0393983	0.0173966	0.000298812	0.0718725	0.0291395	0.0374299	0.0667068	0.0357958	0.00884688	0.184958	0.0192836	0.00263277	0.0173696	0.0424752	0.0099606	0.0967015	0.0596892	0.0109897	0.168713	0.00642704	0.0248939	0.975106	0.02489386	0.388093
8928	-26.42689	-44.97176	18.54487	0.0972095	0.0824251	0.00606946	0.0259759	0.0115387	0.0246441	0.0175164	0.0275692	0.0307109	0.0015293	0.125487	0.00661778	0.039997	0.0462179	0.051276	0.0409545	0.0232776	0.00753277	0.0405746	0.146383	0.0395696	0.0771534	1.30762	0.7108625	1.289137	0.214321	0.471801	0.791077	1.2641	2.11954	4.6659	1.113729	1.813484	0.01966771	0.108848	0.0922934	0.00679612	0.0290859	0.0129201	0.0275946	0.0196136	0.0308699	0.0343878	0.00171239	0.140511	0.00741009	0.0447856	0.0517513	0.057415	0.0458578	0.0260645	0.00843462	0.0454324	0.163909	0.044307	0.808887	0.191113	0.8088873	0.8930768
8964	-29.64305	-48.54931	18.90627	0.0405015	0.0342438	0.0124462	0.00918055	0.051388	0.0387025	0.000820445	0.0254887	0.00716185	0.0874385	0.031365	0.00580462	0.0200005	0.0191559	0.0235525	0.0149518	0.0296309	0.000334032	0.0184276	0.0465246	0.0347201	0.539626	1.15346	1.378126	0.6218737	0.0905417	0.309922	0.693873	1.44119	3.22662	11.0446	1.736772	0.4512458	0.1559444	0.0733936	0.0620539	0.022554	0.0166363	0.0931212	0.0701336	0.00148675	0.0461887	0.0129781	0.158449	0.0568372	0.0105187	0.0362434	0.0347129	0.0426799	0.0270944	0.0536947	0.000605305	0.0333931	0.0843082	0.062917	0.553256	0.446744	0.5532555	0.5518398
9000	-30.7154	-49.5784	18.863	0.0221731	0.0807917	0.0186794	0.00521746	0.00192769	0.03596	0.00216724	0.00664032	0.00766771	0.0354261	0.0383678	0.0343449	0.0047808	0.000744978	0.0377753	0.0828815	0.00186039	7.05576e-06	0.192182	0.107414	0.039614	0.923419	1.02553	1.908158	0.09184179	0.0338291	0.191748	0.597345	1.67407	5.21517	29.5603	2.448624	0.04813112	0.3001444	0.0293054	0.106779	0.0246878	0.00689572	0.00254775	0.047527	0.00286436	0.00877627	0.0101341	0.0468213	0.0507093	0.0453924	0.00631861	0.000984609	0.0499262	0.109541	0.0024588	9.32534e-06	0.253999	0.141965	0.0523563	0.326118	0.673882	0.3261176	0.7566226
9036	-39.42299	-56.90404	17.48105	0.0831228	0.17408	0.0531898	0.213542	0.0303499	0.0228134	0.00134686	0.0395595	0.144977	0.0335655	0.19256	0.0207804	0.132295	0.143302	0.0340627	0.00759711	0.108195	0.0167173	0.0204455	0.0320167	0.0560482	2.26692	0.577693	1.983215	0.01678504	0.0967467	0.320105	0.700907	1.42672	3.12398	10.3363	1.688842	0.00846355	1.30803	0.0532645	0.111549	0.0340837	0.136836	0.019448	0.0146187	0.000863059	0.0253495	0.0929003	0.0215085	0.123391	0.0133159	0.0847736	0.0918267	0.0218272	0.00486818	0.069331	0.0107123	0.0131013	0.0205161	0.0359153	0.677012	0.322988	0.6770124	1.560565
9072	-27.82127	-47.6357	19.81442	0.0177435	0.0983591	0.112767	0.0297647	0.00191101	0.0174009	0.036913	0.187796	0.00508676	0.0105109	0.0793443	0.0313555	0.197179	0.0843305	0.0855761	0.00349305	0.0207352	0.081062	0.102837	0.018256	0.16128	0.934786	1.02174	1.745989	0.2540105	0.562982	0.755641	0.916298	1.09135	1.32338	1.77626	0.4154087	0.1454823	0.304966	0.0128232	0.071084	0.0814969	0.0215109	0.00138108	0.0125756	0.026677	0.13572	0.0036762	0.00759618	0.057342	0.0226606	0.142501	0.0609456	0.0618457	0.00252443	0.0149853	0.0585834	0.0743204	0.0131936	0.116557	0.261488	0.738512	0.2614885	1.383702
9108	-33.18727	-50.20774	17.02047	0.057327	0.0764581	0.0126926	0.08051	0.00244024	0.0254417	0.0551596	0.0476462	0.00970011	0.0180633	0.0853081	0.130959	0.0375849	0.0480356	0.000414941	0.0435507	0.0114243	0.395781	0.146944	0.0234941	0.0120519	1.46887	0.843708	0.7397691	1.260231	0.353005	0.601799	0.853479	1.17167	1.66169	2.83282	0.7529131	1.703546	0.5803248	0.0433971	0.0578795	0.00960845	0.0609468	0.00184729	0.0192596	0.0417563	0.0360687	0.00734307	0.0136741	0.0645791	0.0991374	0.0284521	0.0363634	0.000314114	0.0329683	0.00864829	0.29961	0.111238	0.0177852	0.00912339	0.100566	0.899434	0.1005656	1.320988
9144	-30.85235	-48.14487	17.29252	0.0837182	0.116673	0.0568282	0.00730821	0.0951847	0.000833457	0.00438434	0.057602	0.0290823	0.0506992	0.17502	0.0356119	0.127889	0.0273	0.00441637	0.0404027	0.00850437	0.0679795	0.0538271	0.0189285	0.0287903	2.94386	0.352045	1.9591	0.04089962	0.101804	0.328159	0.706362	1.41571	3.04731	9.82282	1.652002	0.02087673	2.787391	0.0767365	0.106943	0.052089	0.00669874	0.0872467	0.00076395	0.0040187	0.0527983	0.026657	0.0464712	0.160424	0.0326421	0.117223	0.0250233	0.00404807	0.0370333	0.00779515	0.0623104	0.0493382	0.01735	0.0263893	0.0424617	0.957538	0.04246172	1.090983
9180	-35.25284	-55.12339	19.87055	0.0610168	0.151725	0.00858515	0.0937356	0.00674275	3.352e-05	0.00965815	0.126729	0.00631853	0.0880738	0.125869	0.150468	0.0323449	0.0176361	0.0491987	0.047617	0.0189316	0.00464146	0.0328584	0.0333874	0.10165	0.683259	1.10558	1.662259	0.3377406	0.384193	0.627167	0.864545	1.15668	1.59447	2.60286	0.6916958	0.2031817	0.2060032	0.0522753	0.129988	0.00735521	0.0803066	0.00577675	2.87177e-05	0.00827448	0.108573	0.00541331	0.075456	0.107837	0.128912	0.027711	0.0151095	0.0421503	0.0407951	0.0162194	0.00397651	0.028151	0.0286042	0.087087	0.424328	0.575672	0.4243281	1.167221
9216	-34.36349	-52.80509	18.4416	0.136132	0.26499	0.0417675	0.0999419	0.152824	0.0311262	0.139029	0.16513	0.0541077	0.0116482	0.0491413	0.276404	0.229661	0.0272965	0.0313945	0.114867	0.0111353	0.0697748	0.309628	0.0829651	0.156791	1.07676	0.974413	1.953647	0.04635304	0.430737	0.663138	0.879719	1.13673	1.50798	2.3216	0.609011	0.02372642	0.3683454	0.0554337	0.107906	0.017008	0.040697	0.0622311	0.0126748	0.0566136	0.0672419	0.022033	0.00474322	0.0200107	0.112554	0.0935194	0.0111153	0.012784	0.0467745	0.00453435	0.0284128	0.126083	0.0337839	0.0638464	0.967407	0.0325935	0.9674065	2.455755
9252	-31.11512	-49.01001	17.89489	0.157458	0.0824959	0.00836308	0.058757	0.00470977	0.0349437	0.0220231	0.0964146	0.0527339	0.0191586	0.107101	0.00678277	0.00229739	0.203777	0.0621193	0.0204232	0.0858623	0.0162491	0.0783145	0.0241116	0.0398565	0.0722294	1.30926	0.53005	1.46995	0.267301	0.525469	0.818118	1.22232	1.90306	3.7411	0.9540016	2.773229	0.0183894	0.132994	0.0696784	0.00706369	0.0496278	0.00397801	0.0295144	0.0186013	0.0814345	0.0445405	0.0161819	0.0904604	0.00572892	0.00194044	0.172116	0.0524677	0.01725	0.0725217	0.0137244	0.0661466	0.0203653	0.0336639	0.886418	0.113582	0.8864175	1.183953
9288	-31.17165	-49.85657	18.68492	0.0475388	0.04017	0.0796595	0.000843677	0.128605	0.0370616	0.00365456	0.00803325	0.0165175	0.0614072	0.0570174	0.0221843	0.0244511	0.0211765	0.00195521	0.13766	0.0599253	0.00222168	0.0557951	0.052789	0.0389055	0.0465893	1.3178	0.6863513	1.313649	0.294587	0.550978	0.830307	1.20437	1.81495	3.39458	0.8837201	1.91396	0.01178457	0.0529637	0.0447541	0.08875	0.000939954	0.143281	0.041291	0.0040716	0.00894997	0.0184024	0.0684148	0.063524	0.0247159	0.0272413	0.0235931	0.00217833	0.153369	0.0667637	0.00247521	0.0621623	0.0588131	0.0433452	0.395788	0.604212	0.3957881	0.8975724
9324	-24.01901	-43.25084	19.23183	0.00787666	0.0404756	0.0337371	0.00900263	0.0388129	0.0197956	0.00332956	0.169725	0.0907306	0.0455708	0.175326	0.0107269	0.0637974	0.175544	0.00930605	0.0791143	0.0343203	0.00182072	0.181582	0.0761849	0.0141932	0.715621	1.09479	1.194105	0.8058946	0.698677	0.839563	0.946904	1.05607	1.1911	1.43128	0.2592683	0.674894	0.2178861	0.00614897	0.0315976	0.0263371	0.00702797	0.0302995	0.0154536	0.00259924	0.132497	0.0708295	0.0355752	0.13687	0.00837401	0.0498039	0.137039	0.00726483	0.0617611	0.0267923	0.00142135	0.141753	0.0594743	0.01108	0.583938	0.416062	0.5839377	1.280973
9360	-30.6009	-48.07265	17.47175	0.00667637	0.0316879	0.155641	0.069278	0.404934	0.0677814	0.0818935	0.0915655	0.248408	0.0290097	0.00801602	0.0252022	0.119859	0.13708	0.113746	0.00396079	0.101547	0.0352833	0.258405	0.114935	0.101781	0.157639	1.28079	0.5919536	1.408046	0.916962	0.958603	0.986897	1.01328	1.04318	1.09056	0.06268207	2.378643	0.04102653	0.00302551	0.0143599	0.0705315	0.0313945	0.183503	0.0307163	0.0371115	0.0414945	0.11257	0.0131462	0.0036326	0.0114208	0.0543162	0.0621201	0.0515458	0.0017949	0.0460177	0.0159892	0.117101	0.0520849	0.0461238	0.0440181	0.955982	0.04401808	2.206691
9396	-27.28658	-46.25476	18.96818	0.0200296	0.0142029	0.00370793	0.0214281	0.137099	0.044875	0.0175531	0.048454	0.0371519	0.155081	0.0425987	0.018012	0.0492858	0.254587	0.0919656	0.0490253	0.00747297	0.000771191	0.117755	0.130853	0.0721695	1.06616	0.977946	1.275121	0.7248789	0.698944	0.839719	0.946959	1.05601	1.19087	1.43073	0.2589921	0.5684785	0.3634017	0.0150138	0.0106462	0.00277939	0.0160621	0.102767	0.0336375	0.0131574	0.0363202	0.0278484	0.116246	0.0319312	0.0135015	0.0369437	0.190833	0.0689357	0.0367484	0.0056016	0.000578071	0.088267	0.098085	0.0540969	0.150639	0.849361	0.1506391	1.334078
9432	-33.94454	-50.23169	16.28716	0.0810171	0.0188413	0.0450299	0.00725415	0.023607	0.015814	0.00792345	0.0998511	0.0636739	0.0377802	0.00120472	0.0159069	0.04282	0.00412552	0.00533151	0.0622079	0.0452796	0.00127439	0.233671	0.133938	0.0133401	0.411307	1.19623	0.2423306	1.757669	0.231628	0.490012	0.80048	1.24925	2.04077	4.31727	1.057577	7.253188	0.1146119	0.0844023	0.0196285	0.0469114	0.00755726	0.0245934	0.0164748	0.00825452	0.104023	0.0663344	0.0393588	0.00125505	0.0165715	0.0446091	0.00429791	0.00555428	0.0648072	0.0471716	0.00132764	0.243435	0.139535	0.0138975	0.316899	0.683101	0.3168993	0.9598919
9468	-30.44297	-46.22389	15.78092	0.187155	0.0543641	0.0824577	0.068296	0.242439	0.0240263	0.00807025	0.261501	0.0196734	0.199357	0.305344	0.0914983	0.01309	0.212837	0.0246659	0.0256306	0.00884713	0.168856	0.190414	0.40321	0.0716813	0.417152	1.19428	0.5004328	1.499567	0.579688	0.766495	0.920384	1.0865	1.30464	1.72507	0.3942643	2.996541	0.1164302	0.070269	0.0204114	0.0309594	0.0256423	0.0910258	0.00902089	0.00303004	0.0981825	0.00738653	0.0748501	0.114644	0.0343538	0.00491474	0.0799113	0.009261	0.00962323	0.00332173	0.0633983	0.0714923	0.151389	0.0269133	0.038014	0.961986	0.03801404	2.663414
9504	-28.26682	-46.42135	18.15453	0.00803311	0.0162644	0.00309097	0.00184111	0.0071575	0.00694142	0.00219846	0.00191222	0.00423622	0.00107593	0.0185106	0.00200249	0.0171304	0.0124269	0.000251669	0.00782399	0.0295689	0.00159851	0.00385469	0.0372947	0.00968564	0.271192	1.24294	1.22422	0.7757801	0.0474105	0.226058	0.628823	1.59027	4.42364	21.0924	2.204573	0.6336935	0.07272883	0.041644	0.0843154	0.0160237	0.00954439	0.0371047	0.0359846	0.0113969	0.00991304	0.0219607	0.00557764	0.0959595	0.010381	0.0888048	0.0644217	0.00130466	0.0405598	0.153286	0.00828671	0.0199829	0.193337	0.0502107	0.70299	0.29701	0.7029897	0.1928999
9540	-33.70142	-51.29863	17.59721	0.0286644	0.136618	0.0280019	0.038179	0.0452003	0.0378163	0.0969572	0.00421937	0.0648985	0.0469983	0.0288691	0.100433	0.031793	0.128022	0.140162	0.0193978	0.0193253	0.0833924	0.0221749	0.0694364	0.17214	2.06771	0.644096	1.220273	0.7797273	0.458036	0.683314	0.887983	1.12615	1.46346	2.18323	0.5645771	0.6389779	1.070084	0.0213483	0.101749	0.0208549	0.0284345	0.0336638	0.0281644	0.0722106	0.00314245	0.0483344	0.0350029	0.0215008	0.0747991	0.0236784	0.0953468	0.104389	0.0144469	0.0143929	0.062108	0.0165152	0.051714	0.128205	0.0792359	0.920764	0.07923587	1.342699
9576	-33.53327	-48.8968	15.36353	0.0375499	0.30624	0.0122503	0.0559773	0.0467895	0.0487178	0.114622	0.0254226	0.0125319	0.0399669	0.0194145	0.322853	0.31379	0.0940111	0.0827437	0.410707	0.0488953	0.0463783	0.428857	0.18298	0.131521	0.516813	1.16106	0.6925762	1.307424	0.230732	0.489087	0.800008	1.24999	2.04463	4.33403	1.060379	1.887769	0.1483736	0.0134964	0.11007	0.00440308	0.0201197	0.0168173	0.0175104	0.0411982	0.00913752	0.0045043	0.0143651	0.00697806	0.116041	0.112784	0.03379	0.0297402	0.147618	0.0175742	0.0166696	0.154142	0.0657675	0.0472721	0.126669	0.873331	0.1266685	2.782219
9612	-29.82046	-46.475	16.65454	0.0753554	0.120622	0.0137596	0.00414659	0.0920407	0.007409	0.00641914	0.000188683	0.0390955	0.0168327	0.0334631	0.0638542	0.00600407	0.0440085	0.0653893	0.000817961	0.0521288	0.00249806	0.0199253	0.00541746	0.0335333	1.06048	0.97984	0.2255717	1.774428	0.894848	0.947257	0.983237	1.01705	1.05568	1.11751	0.08033435	7.866361	0.3607664	0.107205	0.171604	0.0195751	0.00589918	0.130942	0.0105405	0.00913225	0.000268431	0.0556195	0.0239471	0.0476066	0.0908427	0.00854174	0.062609	0.0930266	0.00116368	0.0741615	0.00355389	0.0283469	0.00770719	0.0477064	0.032266	0.967734	0.032266	0.7029097
9648	-32.18807	-49.00781	16.81973	0.114898	0.0939809	0.0359041	0.006954	0.0090414	0.00282383	0.0445682	0.0541859	0.0840589	0.00211735	0.0524732	0.197186	0.0920984	0.108587	0.0901739	0.0107612	0.138836	0.00600606	0.0292605	0.0930195	0.121841	2.78759	0.404135	1.601153	0.3988466	0.201495	0.457813	0.783684	1.27602	2.1843	4.9629	1.158349	0.2490995	2.299225	0.0827336	0.0676717	0.0258531	0.00500729	0.00651034	0.00203333	0.0320917	0.039017	0.0605273	0.00152462	0.0377838	0.141986	0.0663163	0.0781892	0.0649305	0.00774867	0.0999698	0.00432471	0.0210693	0.0669795	0.0877325	0.0688864	0.931114	0.06888639	1.388776
9684	-32.39174	-48.82064	16.4289	0.0691421	0.101867	0.0327088	0.0345866	0.0261605	0.000305611	0.00703507	0.0810449	0.019133	0.00923388	0.0528557	0.132473	0.0289093	0.162904	0.0156196	0.00386433	0.220716	0.0319445	0.0193016	0.196033	0.0342883	1.3643	0.878568	1.277855	0.722145	0.0278166	0.174294	0.579822	1.72467	5.73742	35.9497	2.590121	0.5651228	0.5176213	0.0540119	0.0795756	0.0255512	0.0270181	0.0204358	0.000238735	0.0054956	0.06331	0.0149462	0.00721325	0.0412894	0.103485	0.0225831	0.127256	0.0122016	0.0030187	0.172417	0.0249542	0.0150778	0.153135	0.026785	0.0297848	0.970215	0.02978483	1.280127
9720	-29.04025	-50.00299	20.96273	0.1518	0.20871	0.056441	0.0273467	0.0501402	0.315969	0.0181045	0.131256	0.0256978	0.0196562	0.128015	0.0604897	0.057822	0.00133964	0.211234	0.0140709	0.0672521	0.0109534	0.0187214	0.237793	0.0629191	0.115483	1.29484	1.977819	0.02218144	0.928797	0.964617	0.988824	1.0113	1.03668	1.07666	0.05340987	0.0112151	0.02972903	0.0809284	0.111268	0.0300901	0.0145792	0.026731	0.168451	0.00965197	0.069976	0.0137001	0.0104792	0.068248	0.0322486	0.0308264	0.000714197	0.112614	0.00750154	0.0358538	0.00583952	0.00998086	0.126773	0.0335438	0.387586	0.612414	0.3875858	1.87573
9756	-30.91596	-49.87379	18.95783	0.129318	0.0279536	0.0138231	0.0493769	0.0149588	0.0100819	0.0622782	0.10792	0.00349801	0.00954996	0.157621	0.014737	0.0318865	0.0634763	0.159618	0.00237809	0.0479608	0.168891	0.0753743	0.115227	0.028877	1.33716	0.887614	1.955463	0.04453703	0.120095	0.355698	0.724346	1.38056	2.81137	8.32674	1.532524	0.02277569	0.5021545	0.0998745	0.021589	0.0106758	0.0381346	0.0115529	0.00778642	0.0480985	0.0833486	0.00270157	0.0073756	0.121733	0.0113817	0.0246265	0.0490238	0.123276	0.00183664	0.0370409	0.130437	0.0582129	0.0889915	0.0223022	0.479612	0.520388	0.4796118	1.294805
9792	-34.28513	-50.36675	16.08162	0.276099	0.0384428	0.173086	0.0498636	0.132852	0.0981047	0.0918024	0.115795	0.00923151	0.0755931	0.111842	0.0432724	0.020522	0.0219986	0.0593072	0.0914722	0.258339	0.047863	0.0390743	0.184182	0.505712	2.1704	0.609867	1.648208	0.3517915	0.19204	0.447207	0.777974	1.28539	2.2361	5.20725	1.193101	0.2134387	1.186269	0.112949	0.0157265	0.0708075	0.0203987	0.0543484	0.0401336	0.0375554	0.0473703	0.00377651	0.0309243	0.0457533	0.0177023	0.00839533	0.00899939	0.0242619	0.0374203	0.105684	0.0195803	0.0159849	0.0753469	0.206881	0.289123	0.710877	0.2891234	2.444454
9828	-32.36479	-50.33979	17.975	0.05752	0.00196608	0.128084	0.0439279	0.0825163	0.136799	0.0221213	0.0548756	0.0516776	0.00153704	0.0717445	0.0433143	0.17931	0.0235735	0.157856	0.0625621	0.122563	0.0545476	0.0368522	0.0163248	0.094557	2.04204	0.652653	1.275432	0.724568	0.773886	0.882485	0.961749	1.03977	1.13316	1.29218	0.1853448	0.5680961	1.042945	0.0398274	0.00136133	0.0886867	0.0304161	0.0571352	0.0947211	0.015317	0.0379964	0.0357821	0.00106426	0.0496766	0.0299912	0.124156	0.0163225	0.109301	0.0433186	0.0848639	0.0377693	0.0255168	0.0113035	0.0654722	0.0178927	0.982107	0.01789275	1.444231
